6.466666666666665897e+00,5.128199999999999648e+00
6.500000000000000000e+00,0.000000000000000000e+00
6.533333333333332327e+00,4.607899999999999885e+00
6.566666666666664653e+00,2.099680000000000035e+01
6.599999999999999645e+00,3.933330000000000126e+01
6.633333333333334636e+00,4.864659999999999940e+01
6.666666666666665186e+00,4.007889999999999731e+01
6.700000000000000178e+00,2.163050000000000139e+01
6.733333333333331616e+00,5.679999999999999716e+00
6.766666666666665719e+00,0.000000000000000000e+00
6.799999999999999822e+00,3.714199999999999946e+00
6.833333333333332149e+00,1.193210000000000015e+01
6.866666666666664476e+00,1.555390000000000050e+01
6.900000000000000355e+00,1.191910000000000025e+01
6.933333333333334458e+00,5.003000000000000114e+00
6.966666666666665897e+00,1.145599999999999952e+00
7.000000000000000000e+00,0.000000000000000000e+00
7.033333333333332327e+00,0.000000000000000000e+00
7.066666666666664653e+00,0.000000000000000000e+00
7.099999999999999645e+00,2.144000000000000128e+00
7.133333333333334636e+00,6.979499999999999815e+00
7.166666666666665186e+00,1.450300000000000011e+01
7.200000000000000178e+00,1.778509999999999991e+01
7.233333333333331616e+00,1.258929999999999971e+01
7.266666666666665719e+00,3.372700000000000031e+00
7.299999999999999822e+00,0.000000000000000000e+00
7.333333333333331261e+00,8.759100000000000108e+00
7.366666666666665364e+00,2.756680000000000064e+01
7.400000000000000355e+00,4.523559999999999803e+01
7.433333333333330906e+00,4.855330000000000013e+01
7.466666666666665897e+00,3.727530000000000143e+01
7.500000000000000000e+00,1.857929999999999993e+01
7.533333333333331439e+00,3.028900000000000148e+00
7.566666666666665542e+00,0.000000000000000000e+00
7.599999999999998757e+00,6.444799999999999862e+00
7.633333333333331083e+00,1.363299999999999912e+01
7.666666666666668739e+00,1.516890000000000072e+01
7.700000000000000178e+00,1.098499999999999943e+01
7.733333333333331616e+00,4.332900000000000418e+00
7.766666666666665719e+00,4.935999999999999832e-01
7.799999999999999822e+00,0.000000000000000000e+00
7.833333333333331261e+00,0.000000000000000000e+00
7.866666666666665364e+00,0.000000000000000000e+00
7.900000000000000355e+00,2.696000000000000174e+00
7.933333333333330906e+00,8.064799999999999969e+00
7.966666666666665897e+00,1.440160000000000018e+01
8.000000000000000000e+00,1.610490000000000066e+01
8.033333333333331439e+00,1.007520000000000060e+01
8.066666666666666430e+00,2.092799999999999994e+00
8.099999999999997868e+00,1.590400000000000036e+00
8.133333333333331083e+00,1.175590000000000046e+01
8.166666666666666075e+00,3.040950000000000131e+01
8.199999999999997513e+00,4.557789999999999964e+01
8.233333333333330728e+00,4.664820000000000277e+01
8.266666666666669272e+00,3.309409999999999741e+01
8.300000000000000711e+00,1.403379999999999939e+01
8.333333333333333925e+00,2.019200000000000106e+00
8.366666666666668917e+00,1.574400000000000022e+00
8.400000000000000355e+00,8.736000000000000654e+00
8.433333333333331794e+00,1.520429999999999993e+01
8.466666666666665009e+00,1.529010000000000069e+01
8.500000000000000000e+00,1.027519999999999989e+01
8.533333333333331439e+00,3.554199999999999804e+00
8.566666666666666430e+00,5.120000000000000245e-02
8.599999999999997868e+00,0.000000000000000000e+00
8.633333333333331083e+00,0.000000000000000000e+00
8.666666666666666075e+00,0.000000000000000000e+00
8.699999999999997513e+00,2.927200000000000024e+00
8.733333333333330728e+00,9.011300000000000310e+00
8.766666666666669272e+00,1.562330000000000041e+01
8.800000000000000711e+00,1.603569999999999851e+01
8.833333333333333925e+00,1.013649999999999984e+01
8.866666666666668917e+00,2.195199999999999818e+00
8.900000000000000355e+00,3.936000000000000054e-01
8.933333333333331794e+00,1.171020000000000039e+01
8.966666666666665009e+00,3.129350000000000165e+01
9.000000000000000000e+00,4.671130000000000138e+01
9.033333333333331439e+00,4.663320000000000221e+01
9.066666666666666430e+00,3.280700000000000216e+01
9.099999999999999645e+00,1.283159999999999989e+01
9.133333333333331083e+00,1.523200000000000109e+00
9.166666666666666075e+00,2.008000000000000007e+00
9.199999999999999289e+00,8.428699999999999193e+00
9.233333333333330728e+00,1.382090000000000352e+01
9.266666666666669272e+00,1.419350000000000023e+01
9.300000000000000711e+00,8.830899999999997974e+00
9.333333333333330373e+00,3.311900000000000066e+00
9.366666666666668917e+00,0.000000000000000000e+00
9.400000000000000355e+00,0.000000000000000000e+00
9.433333333333331794e+00,0.000000000000000000e+00
9.466666666666663232e+00,0.000000000000000000e+00
9.500000000000000000e+00,3.098500000000000032e+00
9.533333333333331439e+00,9.178900000000000503e+00
9.566666666666664653e+00,1.438809999999999967e+01
9.599999999999999645e+00,1.566590000000000060e+01
9.633333333333331083e+00,9.678000000000000824e+00
9.666666666666664298e+00,2.081599999999999895e+00
9.699999999999999289e+00,1.372800000000000020e+00
9.733333333333330728e+00,1.214470000000000027e+01
9.766666666666669272e+00,3.052489999999999881e+01
9.800000000000000711e+00,4.624190000000000111e+01
9.833333333333330373e+00,4.628949999999999676e+01
9.866666666666668917e+00,3.179779999999999873e+01
9.900000000000000355e+00,1.357779999999999987e+01
9.933333333333331794e+00,2.048000000000000043e+00
9.966666666666663232e+00,9.567999999999999838e-01
1.000000000000000000e+01,7.914900000000000269e+00
1.003333333333333144e+01,1.459720000000000084e+01
1.006666666666666643e+01,1.492210000000000036e+01
1.009999999999999964e+01,9.565899999999999181e+00
1.013333333333333108e+01,3.162999999999999812e+00
1.016666666666666607e+01,0.000000000000000000e+00
1.019999999999999929e+01,0.000000000000000000e+00
1.023333333333333073e+01,0.000000000000000000e+00
1.026666666666666927e+01,0.000000000000000000e+00
1.030000000000000071e+01,2.984799999999999898e+00
1.033333333333333215e+01,8.671599999999997976e+00
1.036666666666666892e+01,1.530569999999999986e+01
1.040000000000000036e+01,1.628010000000000090e+01
1.043333333333333179e+01,1.039100000000000001e+01
1.046666666666666501e+01,2.225099999999999856e+00
1.050000000000000000e+01,1.044799999999999951e+00
1.053333333333333144e+01,1.259500000000000064e+01
1.056666666666666643e+01,3.216429999999999723e+01
1.059999999999999964e+01,4.695739999999999981e+01
1.063333333333333108e+01,4.715740000000000265e+01
1.066666666666666607e+01,3.456989999999999696e+01
1.069999999999999929e+01,1.515179999999999971e+01
1.073333333333333073e+01,2.271999999999999797e+00
1.076666666666666927e+01,8.736000000000000432e-01
1.080000000000000071e+01,7.862899999999998002e+00
1.083333333333333215e+01,1.448170000000000002e+01
1.086666666666666892e+01,1.498049999999999926e+01
1.090000000000000036e+01,1.032090000000000174e+01
1.093333333333333179e+01,3.801099999999999923e+00
1.096666666666666501e+01,1.343999999999999917e-01
1.100000000000000000e+01,0.000000000000000000e+00
1.103333333333333144e+01,0.000000000000000000e+00
1.106666666666666643e+01,0.000000000000000000e+00
1.109999999999999964e+01,2.750399999999999956e+00
1.113333333333333108e+01,8.345200000000000173e+00
1.116666666666666607e+01,1.464470000000000027e+01
1.119999999999999929e+01,1.709789999999999921e+01
1.123333333333333073e+01,1.132879999999999932e+01
1.126666666666666927e+01,2.742700000000000138e+00
1.130000000000000071e+01,3.520000000000000212e-02
1.133333333333333215e+01,9.666399999999999437e+00
1.136666666666666892e+01,2.812020000000000053e+01
1.140000000000000036e+01,4.391859999999999786e+01
1.143333333333333179e+01,4.798870000000000147e+01
1.146666666666666501e+01,3.565659999999999741e+01
1.150000000000000000e+01,1.613139999999999930e+01
1.153333333333332966e+01,2.681999999999999940e+00
1.156666666666666643e+01,1.663999999999999924e-01
1.159999999999999964e+01,6.892400000000000304e+00
1.163333333333332931e+01,1.403149999999999942e+01
1.166666666666666607e+01,1.528960000000000008e+01
1.169999999999999929e+01,1.111079999999999934e+01
1.173333333333332895e+01,4.384900000000000020e+00
1.176666666666667105e+01,9.247999999999999554e-01
1.180000000000000071e+01,0.000000000000000000e+00
1.183333333333333215e+01,0.000000000000000000e+00
1.186666666666667069e+01,0.000000000000000000e+00
1.190000000000000036e+01,2.167199999999999793e+00
1.193333333333333002e+01,6.836000000000000298e+00
1.196666666666666501e+01,1.385619999999999941e+01
1.200000000000000000e+01,1.663889999999999958e+01
1.203333333333332966e+01,1.197799999999999976e+01
1.206666666666666643e+01,3.402600000000000069e+00
1.209999999999999964e+01,0.000000000000000000e+00
1.213333333333332931e+01,6.842999999999999972e+00
1.216666666666666607e+01,2.572370000000000090e+01
1.219999999999999929e+01,4.370239999999999725e+01
1.223333333333332895e+01,4.909190000000000254e+01
1.226666666666667105e+01,3.859519999999999840e+01
1.230000000000000071e+01,1.928460000000000107e+01
1.233333333333333215e+01,3.318400000000000016e+00
1.236666666666667069e+01,0.000000000000000000e+00
1.240000000000000036e+01,5.807900000000000063e+00
1.243333333333333002e+01,1.325639999999999930e+01
1.246666666666666501e+01,1.557429999999999914e+01
1.250000000000000000e+01,1.185050000000000026e+01
1.253333333333332966e+01,5.229800000000000004e+00
1.256666666666666643e+01,1.350200000000000067e+00
1.259999999999999964e+01,0.000000000000000000e+00
1.263333333333332931e+01,0.000000000000000000e+00
1.266666666666666607e+01,0.000000000000000000e+00
1.269999999999999929e+01,2.079200000000000159e+00
1.273333333333332895e+01,6.155999999999999694e+00
1.276666666666667105e+01,1.198000000000000043e+01
1.280000000000000071e+01,1.566559999999999953e+01
1.283333333333333215e+01,1.236130000000000351e+01
1.286666666666667069e+01,3.639800000000000146e+00
1.290000000000000036e+01,0.000000000000000000e+00
1.293333333333333002e+01,6.208199999999999719e+00
1.296666666666666501e+01,2.319330000000000069e+01
1.300000000000000000e+01,4.086350000000000193e+01
1.303333333333332966e+01,4.856479999999999819e+01
1.306666666666666643e+01,3.914030000000000342e+01
1.309999999999999964e+01,2.035780000000000101e+01
1.313333333333332931e+01,4.665300000000000225e+00
1.316666666666666607e+01,0.000000000000000000e+00
1.319999999999999929e+01,3.988799999999999901e+00
1.323333333333332895e+01,1.220330000000000048e+01
1.326666666666667105e+01,1.590700000000000003e+01
1.330000000000000071e+01,1.216070000000000029e+01
